cell, t, row, column, v_row, v_column, region
15,38,251,421,11,-13,4
15,39,250,408,-1,-13,4
15,40,247,408,-3,0,4
15,41,250,395,3,-13,4
15,42,247,387,-3,-8,4
15,43,271,383,24,-4,4
15,44,283,372,12,-11,4
15,45,288,364,5,-8,4
15,46,291,359,3,-5,4
15,47,305,347,14,-12,4
15,48,298,342,-7,-5,4
15,49,298,339,0,-3,4
15,50,291,334,-7,-5,4
15,51,294,333,3,-1,4
15,52,292,335,-2,2,4
15,53,292,328,0,-7,4
15,54,292,327,0,-1,4
15,55,285,324,-7,-3,4
15,56,267,314,-18,-10,4
15,57,255,307,-12,-7,4
15,58,257,308,2,1,4
15,59,262,308,5,0,4
15,60,262,313,0,5,4
15,61,268,316,6,3,4
15,62,267,313,-1,-3,4
15,63,269,317,2,4,4
15,64,267,319,-2,2,4
15,65,266,315,-1,-4,4
15,66,275,317,9,2,4
15,67,271,316,-4,-1,4
15,68,270,313,-1,-3,4
15,69,268,307,-2,-6,4
15,70,286,312,18,5,4
15,71,283,314,-3,2,4
15,72,255,297,-28,-17,4
15,73,264,293,9,-4,4
15,74,269,289,5,-4,4
15,75,268,291,-1,2,4
15,76,271,287,3,-4,4
15,77,281,285,10,-2,4
15,78,288,283,7,-2,4
15,79,287,281,-1,-2,4
15,80,284,282,-3,1,4
15,81,285,282,1,0,4
15,82,280,284,-5,2,4
15,83,274,283,-6,-1,4
15,84,281,281,7,-2,4
15,85,288,282,7,1,4
15,86,274,284,-14,2,4
15,87,281,283,7,-1,4
15,88,278,283,-3,0,4
15,89,283,284,5,1,4
15,90,282,281,-1,-3,4
15,91,282,281,0,0,4
15,92,281,281,-1,0,4
15,93,280,284,-1,3,4
15,94,286,286,6,2,4
15,95,280,288,-6,2,4
15,96,277,286,-3,-2,4
15,97,286,283,9,-3,4
15,98,292,284,6,1,4
15,99,300,280,8,-4,4
15,100,304,276,4,-4,4
15,101,318,275,14,-1,4
15,102,316,276,-2,1,4
15,103,320,275,4,-1,4
15,104,318,276,-2,1,4
15,105,313,272,-5,-4,4
15,106,314,268,1,-4,4
15,107,307,264,-7,-4,4
15,108,305,259,-2,-5,4
15,109,313,256,8,-3,4
15,110,319,261,6,5,4
15,111,319,258,0,-3,4
15,112,317,258,-2,0,4
15,113,321,259,4,1,4
15,114,325,261,4,2,4
15,115,320,259,-5,-2,4
15,116,323,256,3,-3,4
15,117,323,253,0,-3,4
15,118,325,254,2,1,4
15,119,333,251,8,-3,4
16,0,161,730,0,0,1
16,1,155,727,-6,-3,1
16,2,160,725,5,-2,1
16,3,158,725,-2,0,1
16,4,157,725,-1,0,1
16,5,155,725,-2,0,1
16,6,155,726,0,1,1
16,7,154,726,-1,0,1
16,8,154,726,0,0,1
16,9,155,725,1,-1,1
16,10,155,725,0,0,1
16,11,155,722,0,-3,1
16,12,155,722,0,0,1
16,13,155,721,0,-1,1
16,14,155,721,0,0,1
16,15,155,719,0,-2,1
16,16,158,712,3,-7,1
16,17,160,711,2,-1,1
16,18,163,712,3,1,1
16,19,165,714,2,2,1
16,20,171,724,6,10,1
16,21,174,727,3,3,1
16,22,182,734,8,7,1
16,23,188,735,6,1,1
16,24,187,737,-1,2,1
16,25,173,757,-14,20,1
16,26,169,763,-4,6,1
16,27,168,766,-1,3,1
16,28,171,768,3,2,1
16,29,171,768,0,0,1
16,30,166,762,-5,-6,1
16,31,161,762,-5,0,1
16,32,155,764,-6,2,1
16,33,146,765,-9,1,1
16,34,138,755,-8,-10,1
16,35,136,753,-2,-2,1
16,36,139,751,3,-2,1
16,37,141,758,2,7,1
16,38,142,759,1,1,1
16,39,149,757,7,-2,1
16,40,154,755,5,-2,1
16,41,156,752,2,-3,1
16,42,179,748,23,-4,1
16,43,191,747,12,-1,1
16,44,202,744,11,-3,1
16,45,212,745,10,1,1
16,46,218,746,6,1,1
16,47,223,749,5,3,1
16,48,229,749,6,0,1
16,49,241,748,12,-1,1
16,50,248,750,7,2,1
16,51,247,767,-1,17,1
16,52,255,779,8,12,1
16,53,252,780,-3,1,1
16,54,246,787,-6,7,1
16,55,249,788,3,1,1
16,56,243,786,-6,-2,1
16,57,264,779,21,-7,1
16,58,260,778,-4,-1,1
16,59,241,784,-19,6,1
16,60,243,781,2,-3,1
16,61,233,781,-10,0,1
16,62,233,789,0,8,1
16,63,231,791,-2,2,1
16,64,228,787,-3,-4,1
16,65,232,783,4,-4,1
16,66,234,777,2,-6,1
16,67,233,775,-1,-2,1
16,68,230,776,-3,1,1
16,69,233,769,3,-7,1
16,70,232,761,-1,-8,1
16,71,232,756,0,-5,1
16,72,232,763,0,7,1
16,73,230,758,-2,-5,1
16,74,227,759,-3,1,1
16,75,223,756,-4,-3,1
16,76,223,756,0,0,1
16,77,228,749,5,-7,1
16,78,231,747,3,-2,1
16,79,228,747,-3,0,1
16,80,230,738,2,-9,1
16,81,239,722,9,-16,1
16,82,224,715,-15,-7,1
16,83,223,697,-1,-18,1
16,84,217,690,-6,-7,1
16,85,230,677,13,-13,1
16,86,220,658,-10,-19,1
16,87,226,662,6,4,1
16,88,225,662,-1,0,1
16,89,226,658,1,-4,1
16,90,228,656,2,-2,1
16,91,223,657,-5,1,1
16,92,223,657,0,0,1
16,93,224,655,1,-2,1
16,94,235,656,11,1,1
16,95,246,658,11,2,1
16,96,251,659,5,1,1
16,97,255,657,4,-2,1
16,98,261,656,6,-1,1
16,99,267,658,6,2,1
16,100,267,657,0,-1,1
16,101,268,657,1,0,1
16,102,268,657,0,0,1
16,103,272,656,4,-1,1
16,104,280,654,8,-2,1
16,105,284,654,4,0,1
16,106,288,651,4,-3,1
16,107,289,648,1,-3,1
16,108,294,647,5,-1,1
16,109,304,643,10,-4,1
16,110,312,640,8,-3,1
16,111,310,646,-2,6,1
16,112,310,646,0,0,1
16,113,310,646,0,0,1
16,114,310,646,0,0,1
16,115,310,646,0,0,1
16,116,307,636,-3,-10,1
16,117,312,636,5,0,1
16,118,318,634,6,-2,1
16,119,322,637,4,3,1
17,53,198,445,0,0,3
17,54,201,441,3,-4,3
17,55,213,433,12,-8,3
17,56,220,429,7,-4,3
17,57,214,425,-6,-4,3
17,58,212,415,-2,-10,3
17,59,219,408,7,-7,4
17,60,208,410,-11,2,4
17,61,199,397,-9,-13,4
17,62,184,391,-15,-6,4
17,63,185,382,1,-9,4
17,64,183,368,-2,-14,4
17,65,177,366,-6,-2,4
17,66,183,352,6,-14,4
17,67,183,349,0,-3,4
17,68,185,349,2,0,4
17,69,184,330,-1,-19,4
17,70,194,324,10,-6,4
17,71,181,300,-13,-24,4
17,72,189,319,8,19,4
17,73,176,323,-13,4,4
17,74,181,319,5,-4,4
17,75,190,319,9,0,4
17,76,178,319,-12,0,4
17,77,178,319,0,0,4
17,78,181,321,3,2,4
17,79,173,321,-8,0,4
17,80,181,319,8,-2,4
17,81,181,307,0,-12,4
17,82,181,305,0,-2,4
17,83,189,302,8,-3,4
17,84,185,301,-4,-1,4
17,85,188,304,3,3,4
17,86,187,305,-1,1,4
17,87,192,296,5,-9,4
17,88,192,295,0,-1,4
17,89,198,295,6,0,4
17,90,199,302,1,7,4
17,91,219,295,20,-7,4
17,92,231,289,12,-6,4
17,93,240,282,9,-7,4
17,94,246,277,6,-5,4
17,95,256,271,10,-6,4
17,96,263,270,7,-1,4
17,97,263,263,0,-7,4
17,98,268,261,5,-2,4
17,99,286,268,18,7,4
17,100,280,263,-6,-5,4
17,101,281,268,1,5,4
17,102,275,268,-6,0,4
17,103,285,270,10,2,4
17,104,287,268,2,-2,4
17,105,288,258,1,-10,4
17,106,282,264,-6,6,4
17,107,280,259,-2,-5,4
17,108,284,258,4,-1,4
17,109,284,260,0,2,4
17,110,288,259,4,-1,4
17,111,296,266,8,7,4
17,112,302,262,6,-4,4
17,113,299,264,-3,2,4
17,114,296,264,-3,0,4
17,115,298,264,2,0,4
17,116,295,264,-3,0,4
17,117,296,264,1,0,4
17,118,295,256,-1,-8,4
17,119,297,256,2,0,4
20,0,80,813,0,0,1
20,1,80,815,0,2,1
20,2,79,815,-1,0,1
20,3,81,818,2,3,1
20,4,82,821,1,3,1
20,5,80,821,-2,0,1
20,6,79,820,-1,-1,1
20,7,78,819,-1,-1,1
20,8,73,822,-5,3,1
20,9,73,823,0,1,1
20,10,75,824,2,1,1
20,11,76,827,1,3,1
20,12,76,828,0,1,1
20,13,80,828,4,0,1
20,14,77,831,-3,3,1
20,15,73,825,-4,-6,1
20,16,72,821,-1,-4,1
20,17,71,832,-1,11,1
20,18,76,834,5,2,1
20,19,75,844,-1,10,1
20,20,78,843,3,-1,1
20,21,77,842,-1,-1,1
20,22,71,846,-6,4,1
20,23,65,848,-6,2,1
20,24,65,849,0,1,1
20,25,64,852,-1,3,1
20,26,63,850,-1,-2,1
20,27,62,845,-1,-5,1
20,28,67,845,5,0,1
20,29,64,845,-3,0,1
20,30,66,847,2,2,1
20,31,66,855,0,8,1
20,32,70,857,4,2,1
20,33,67,857,-3,0,1
20,34,70,856,3,-1,1
20,35,69,850,-1,-6,1
20,36,67,850,-2,0,1
20,37,66,852,-1,2,1
20,38,66,852,0,0,1
20,39,67,852,1,0,1
20,40,67,852,0,0,1
20,41,67,852,0,0,1
20,42,67,852,0,0,1
20,43,70,850,3,-2,1
20,44,71,850,1,0,1
20,45,75,848,4,-2,1
20,46,77,847,2,-1,1
20,47,77,847,0,0,1
20,48,77,846,0,-1,1
20,49,77,846,0,0,1
20,50,69,837,-8,-9,1
20,51,69,838,0,1,1
20,52,71,839,2,1,1
20,53,71,839,0,0,1
20,54,71,839,0,0,1
20,55,74,839,3,0,1
20,56,76,841,2,2,1
20,57,78,843,2,2,1
20,58,80,844,2,1,1
20,59,81,845,1,1,1
20,60,81,850,0,5,1
20,61,82,850,1,0,1
20,62,82,850,0,0,1
20,63,83,850,1,0,1
20,64,77,848,-6,-2,1
20,65,71,841,-6,-7,1
20,66,72,838,1,-3,1
20,67,76,839,4,1,1
20,68,73,839,-3,0,1
20,69,73,838,0,-1,1
20,70,69,835,-4,-3,1
20,71,60,834,-9,-1,1
20,72,68,833,8,-1,1
20,73,68,833,0,0,1
20,74,70,833,2,0,1
20,75,69,836,-1,3,1
20,76,69,836,0,0,1
20,77,67,832,-2,-4,1
20,78,67,830,0,-2,1
20,79,67,829,0,-1,1
20,80,65,823,-2,-6,1
20,81,64,818,-1,-5,1
20,82,63,818,-1,0,1
20,83,66,817,3,-1,1
20,84,67,817,1,0,1
20,85,68,814,1,-3,1
20,86,70,811,2,-3,1
20,87,68,809,-2,-2,1
20,88,68,807,0,-2,1
20,89,68,806,0,-1,1
20,90,68,806,0,0,1
20,91,69,806,1,0,1
20,92,69,809,0,3,1
20,93,76,816,7,7,1
20,94,73,801,-3,-15,1
20,95,67,798,-6,-3,1
20,96,66,793,-1,-5,1
20,97,67,788,1,-5,1
20,98,71,792,4,4,1
20,99,78,793,7,1,1
20,100,89,796,11,3,1
20,101,91,791,2,-5,1
20,102,94,787,3,-4,1
20,103,94,786,0,-1,1
20,104,94,786,0,0,1
20,105,91,782,-3,-4,1
20,106,91,782,0,0,1
20,107,94,781,3,-1,1
20,108,98,780,4,-1,1
20,109,102,783,4,3,1
20,110,107,794,5,11,1
20,111,112,796,5,2,1
20,112,119,795,7,-1,1
20,113,124,782,5,-13,1
20,114,127,784,3,2,1
20,115,128,786,1,2,1
20,116,131,787,3,1,1
20,117,132,787,1,0,1
20,118,126,792,-6,5,1
20,119,127,794,1,2,1
