cell, t, row, column, v_row, v_column, region
13,36,177,853,0,0,1
13,37,177,852,0,-1,1
13,38,177,852,0,0,1
13,39,177,852,0,0,1
13,40,177,852,0,0,1
13,41,177,852,0,0,1
13,42,177,852,0,0,1
13,43,177,852,0,0,1
13,44,177,852,0,0,1
13,45,177,852,0,0,1
13,46,177,852,0,0,1
13,47,177,852,0,0,1
13,48,177,852,0,0,1
13,49,177,852,0,0,1
13,50,177,852,0,0,1
13,51,177,852,0,0,1
13,52,177,852,0,0,1
13,53,177,848,0,-4,1
13,54,177,848,0,0,1
13,55,177,848,0,0,1
13,56,177,848,0,0,1
13,57,177,848,0,0,1
13,58,177,848,0,0,1
13,59,177,848,0,0,1
13,60,177,848,0,0,1
13,61,177,848,0,0,1
13,62,177,848,0,0,1
13,63,177,848,0,0,1
13,64,177,848,0,0,1
13,65,177,848,0,0,1
13,66,176,848,-1,0,1
13,67,173,850,-3,2,1
13,68,168,853,-5,3,1
13,69,166,854,-2,1,1
13,70,156,874,-10,20,1
13,71,156,879,0,5,1
13,72,164,873,8,-6,1
13,73,167,877,3,4,1
13,74,176,877,9,0,1
13,75,209,878,33,1,1
13,76,230,861,21,-17,1
13,77,235,847,5,-14,1
13,78,224,835,-11,-12,1
13,79,228,840,4,5,1
13,80,231,826,3,-14,1
13,81,227,815,-4,-11,1
13,82,233,825,6,10,1
13,83,225,828,-8,3,1
13,84,233,833,8,5,1
13,85,228,831,-5,-2,1
13,86,217,821,-11,-10,1
13,87,215,837,-2,16,1
13,88,219,824,4,-13,1
13,89,214,831,-5,7,1
13,90,214,832,0,1,1
13,91,222,833,8,1,1
13,92,229,833,7,0,1
13,93,235,837,6,4,1
13,94,239,838,4,1,1
13,95,248,833,9,-5,1
13,96,239,829,-9,-4,1
13,97,239,827,0,-2,1
13,98,246,827,7,0,1
13,99,249,825,3,-2,1
13,100,247,830,-2,5,1
13,101,250,831,3,1,1
13,102,250,836,0,5,1
13,103,248,837,-2,1,1
13,104,248,839,0,2,1
13,105,243,852,-5,13,1
13,106,242,846,-1,-6,1
13,107,231,845,-11,-1,1
13,108,220,840,-11,-5,1
13,109,213,840,-7,0,1
13,110,205,839,-8,-1,1
13,111,237,761,32,-78,1
13,112,243,757,6,-4,1
13,113,228,760,-15,3,1
13,114,230,757,2,-3,1
13,115,237,760,7,3,1
13,116,245,764,8,4,1
13,117,239,760,-6,-4,1
14,0,275,545,0,0,3
14,1,279,540,4,-5,3
14,2,285,536,6,-4,3
14,3,281,536,-4,0,3
14,4,290,538,9,2,3
14,5,303,530,13,-8,3
14,6,297,523,-6,-7,3
14,7,300,509,3,-14,3
14,8,302,506,2,-3,3
14,9,302,506,0,0,3
14,10,303,496,1,-10,4
14,11,303,493,0,-3,4
14,12,302,481,-1,-12,4
14,13,291,480,-11,-1,4
14,14,302,470,11,-10,4
14,15,307,465,5,-5,4
14,16,317,453,10,-12,4
14,17,315,435,-2,-18,4
14,18,311,439,-4,4,4
14,19,305,437,-6,-2,4
14,20,298,423,-7,-14,4
14,21,298,414,0,-9,4
14,22,312,393,14,-21,4
14,23,313,389,1,-4,4
14,24,311,389,-2,0,4
14,25,312,385,1,-4,4
14,26,306,381,-6,-4,4
14,27,309,369,3,-12,4
14,28,318,365,9,-4,4
14,29,322,355,4,-10,4
14,30,323,363,1,8,4
14,31,323,370,0,7,4
14,32,327,362,4,-8,4
14,33,327,364,0,2,4
14,34,329,356,2,-8,4
14,35,331,352,2,-4,4
14,36,328,349,-3,-3,4
14,37,341,345,13,-4,4
14,38,352,340,11,-5,4
14,39,369,332,17,-8,4
14,40,387,331,18,-1,4
14,41,410,325,23,-6,4
14,42,422,325,12,0,4
14,43,429,317,7,-8,4
14,44,434,319,5,2,4
14,45,438,314,4,-5,4
14,46,446,315,8,1,4
14,47,446,316,0,1,4
14,48,455,311,9,-5,4
14,49,465,308,10,-3,4
14,50,466,291,1,-17,4
14,51,458,286,-8,-5,4
14,52,450,280,-8,-6,4
14,53,450,281,0,1,4
14,54,436,287,-14,6,4
14,55,429,300,-7,13,4
14,56,429,300,0,0,4
14,57,429,300,0,0,4
14,58,430,291,1,-9,4
14,59,430,287,0,-4,4
14,60,430,286,0,-1,4
14,61,433,297,3,11,4
14,62,434,299,1,2,4
14,63,434,299,0,0,4
14,64,429,297,-5,-2,4
15,65,428,299,0,0,4
15,66,430,302,2,3,4
15,67,430,303,0,1,4
15,68,430,305,0,2,4
15,69,446,310,16,5,4
15,70,456,313,10,3,4
15,71,434,323,-22,10,4
15,72,424,334,-10,11,4
15,73,414,342,-10,8,4
15,74,406,345,-8,3,4
15,75,379,347,-27,2,4
16,0,426,611,0,0,3
16,1,432,620,6,9,3
16,2,433,605,1,-15,3
16,3,431,618,-2,13,3
16,4,422,612,-9,-6,3
16,5,423,602,1,-10,3
16,6,419,593,-4,-9,3
16,7,425,587,6,-6,3
16,8,417,586,-8,-1,3
16,9,404,576,-13,-10,3
16,10,405,548,1,-28,4
16,11,409,561,4,13,3
16,12,411,561,2,0,3
16,13,413,555,2,-6,4
16,14,429,487,16,-68,4
16,15,423,483,-6,-4,4
16,16,426,481,3,-2,4
16,17,422,478,-4,-3,4
16,18,420,472,-2,-6,4
16,19,420,466,0,-6,4
16,20,426,463,6,-3,4
16,21,439,455,13,-8,4
16,22,435,455,-4,0,4
16,23,433,458,-2,3,4
16,24,437,459,4,1,4
16,25,432,468,-5,9,4
16,26,434,478,2,10,4
16,27,423,476,-11,-2,4
16,28,418,473,-5,-3,4
16,29,428,457,10,-16,4
16,30,427,454,-1,-3,4
16,31,437,426,10,-28,4
16,32,439,412,2,-14,4
16,33,439,387,0,-25,4
16,34,439,383,0,-4,4
16,35,452,375,13,-8,4
16,36,479,368,27,-7,4
16,37,485,362,6,-6,4
16,38,498,355,13,-7,4
18,0,235,649,0,0,1
18,1,221,669,-14,20,1
18,2,215,674,-6,5,1
18,3,210,677,-5,3,1
18,4,211,684,1,7,1
18,5,216,686,5,2,1
18,6,217,680,1,-6,1
18,7,231,686,14,6,1
18,8,239,703,8,17,1
18,9,244,713,5,10,1
18,10,257,731,13,18,1
18,11,256,731,-1,0,1
18,12,252,728,-4,-3,1
18,13,257,733,5,5,1
18,14,259,732,2,-1,1
18,15,257,736,-2,4,1
18,16,267,742,10,6,1
18,17,268,744,1,2,1
18,18,268,742,0,-2,1
18,19,273,742,5,0,1
18,20,276,743,3,1,1
18,21,274,746,-2,3,1
18,22,277,739,3,-7,1
18,23,275,743,-2,4,1
18,24,274,744,-1,1,1
18,25,273,745,-1,1,1
18,26,271,746,-2,1,1
18,27,271,746,0,0,1
18,28,271,746,0,0,1
18,29,271,746,0,0,1
18,30,268,749,-3,3,1
18,31,273,749,5,0,1
18,32,273,745,0,-4,1
18,33,261,746,-12,1,1
18,34,254,745,-7,-1,1
18,35,279,743,25,-2,1
18,36,295,741,16,-2,1
18,37,306,734,11,-7,1
18,38,301,733,-5,-1,1
18,39,305,733,4,0,1
18,40,306,731,1,-2,1
18,41,313,723,7,-8,1
18,42,309,722,-4,-1,1
18,43,309,724,0,2,1
18,44,309,724,0,0,1
18,45,310,721,1,-3,1
18,46,322,716,12,-5,1
18,47,322,722,0,6,1
18,48,324,722,2,0,1
18,49,329,725,5,3,1
18,50,324,719,-5,-6,1
18,51,325,715,1,-4,1
18,52,322,712,-3,-3,1
18,53,323,705,1,-7,1
18,54,312,707,-11,2,1
18,55,314,716,2,9,1
18,56,308,725,-6,9,1
18,57,304,740,-4,15,1
18,58,301,746,-3,6,1
18,59,288,745,-13,-1,1
18,60,285,741,-3,-4,1
18,61,285,741,0,0,1
18,62,300,757,15,16,1
18,63,298,758,-2,1,1
18,64,295,756,-3,-2,1
18,65,302,748,7,-8,1
18,66,299,752,-3,4,1
18,67,297,752,-2,0,1
18,68,297,752,0,0,1
18,69,295,748,-2,-4,1
18,70,291,739,-4,-9,1
18,71,287,748,-4,9,1
18,72,296,752,9,4,1
18,73,289,745,-7,-7,1
18,74,282,744,-7,-1,1
18,75,273,741,-9,-3,1
18,76,266,741,-7,0,1
18,77,264,735,-2,-6,1
18,78,271,738,7,3,1
18,79,288,746,17,8,1
18,80,282,745,-6,-1,1
18,81,297,750,15,5,1
18,82,308,754,11,4,1
18,83,310,754,2,0,1
18,84,324,754,14,0,1
18,85,314,757,-10,3,1
18,86,321,757,7,0,1
18,87,324,757,3,0,1
18,88,329,758,5,1,1
18,89,337,767,8,9,1
18,90,337,775,0,8,1
18,91,314,766,-23,-9,1
18,92,332,767,18,1,1
18,93,339,770,7,3,1
18,94,348,769,9,-1,1
18,95,344,764,-4,-5,1
18,96,335,764,-9,0,1
18,97,340,763,5,-1,1
18,98,343,763,3,0,1
18,99,330,766,-13,3,1
18,100,336,765,6,-1,1
18,101,346,767,10,2,1
18,102,369,763,23,-4,1
18,103,373,755,4,-8,1
18,104,380,754,7,-1,1
18,105,380,746,0,-8,1
18,106,384,732,4,-14,1
18,107,393,725,9,-7,1
18,108,393,730,0,5,1
18,109,390,733,-3,3,1
18,110,390,732,0,-1,1
18,111,395,728,5,-4,1
18,112,406,724,11,-4,1
18,113,413,722,7,-2,1
18,114,425,714,12,-8,1
18,115,436,728,11,14,1
18,116,435,710,-1,-18,1
18,117,473,674,38,-36,2
18,118,485,653,12,-21,2
18,119,496,655,11,2,2
19,0,145,706,0,0,1
19,1,150,706,5,0,1
19,2,132,703,-18,-3,1
19,3,125,701,-7,-2,1
19,4,130,695,5,-6,1
19,5,125,702,-5,7,1
19,6,119,703,-6,1,1
19,7,119,699,0,-4,1
19,8,115,696,-4,-3,1
19,9,100,688,-15,-8,1
19,10,105,686,5,-2,1
19,11,106,678,1,-8,1
19,12,86,655,-20,-23,1
19,13,82,642,-4,-13,1
19,14,85,636,3,-6,1
19,15,78,623,-7,-13,1
19,16,86,626,8,3,1
19,17,96,615,10,-11,1
19,18,87,614,-9,-1,1
19,19,89,607,2,-7,1
19,20,91,605,2,-2,1
19,21,91,608,0,3,1
19,22,93,608,2,0,1
19,23,98,605,5,-3,1
19,24,96,602,-2,-3,1
19,25,96,594,0,-8,1
19,26,96,579,0,-15,1
19,27,84,576,-12,-3,1
19,28,83,576,-1,0,1
19,29,86,573,3,-3,1
19,30,95,566,9,-7,1
19,31,88,537,-7,-29,2
19,32,98,536,10,-1,2
19,33,104,530,6,-6,2
19,34,110,525,6,-5,2
19,35,112,522,2,-3,2
19,36,113,506,1,-16,2
19,37,117,497,4,-9,2
19,38,107,490,-10,-7,2
19,39,106,476,-1,-14,3
19,40,113,471,7,-5,3
19,41,109,466,-4,-5,3
19,42,105,468,-4,2,3
19,43,81,471,-24,3,2
19,44,82,475,1,4,2
19,45,80,474,-2,-1,2
19,46,85,436,5,-38,3
19,47,84,413,-1,-23,4
19,48,78,400,-6,-13,4
19,49,76,372,-2,-28,4
19,50,70,360,-6,-12,4
19,51,73,342,3,-18,4
19,52,74,334,1,-8,4
19,53,74,313,0,-21,4
19,54,71,278,-3,-35,4
19,55,76,258,5,-20,4
19,56,79,237,3,-21,4
19,57,76,229,-3,-8,4
19,58,83,220,7,-9,4
19,59,85,202,2,-18,4
19,60,91,208,6,6,4
19,61,93,185,2,-23,4
19,62,88,170,-5,-15,4
19,63,101,167,13,-3,4
19,64,107,163,6,-4,4
19,65,111,155,4,-8,4
19,66,114,160,3,5,4
19,67,114,163,0,3,4
19,68,114,161,0,-2,4
19,69,119,147,5,-14,4
19,70,119,143,0,-4,4
19,71,113,109,-6,-34,4
19,72,115,100,2,-9,4
19,73,119,88,4,-12,4
19,74,123,87,4,-1,4
19,75,133,87,10,0,4
19,76,139,92,6,5,4
19,77,150,96,11,4,4
19,78,162,94,12,-2,4
19,79,163,61,1,-33,4
19,80,173,61,10,0,4
19,81,176,73,3,12,4
19,82,192,56,16,-17,4
19,83,196,50,4,-6,4
19,84,194,45,-2,-5,4
19,85,192,46,-2,1,4
19,86,195,39,3,-7,4
19,87,194,35,-1,-4,4
19,88,198,25,4,-10,4
19,89,203,20,5,-5,4
19,90,200,14,-3,-6,4
19,91,198,13,-2,-1,4
19,92,190,12,-8,-1,4
19,93,190,12,0,0,4
19,94,200,9,10,-3,4
19,95,199,13,-1,4,4
19,96,199,8,0,-5,4
19,97,200,6,1,-2,4
19,98,188,8,-12,2,4
19,99,180,7,-8,-1,4
20,0,143,746,0,0,1
20,1,153,744,10,-2,1
20,2,156,737,3,-7,1
20,3,164,733,8,-4,1
20,4,172,739,8,6,1
20,5,179,738,7,-1,1
20,6,183,730,4,-8,1
20,7,189,742,6,12,1
20,8,183,742,-6,0,1
20,9,179,742,-4,0,1
20,10,169,730,-10,-12,1
20,11,172,727,3,-3,1
20,12,159,729,-13,2,1
20,13,147,733,-12,4,1
20,14,148,730,1,-3,1
20,15,150,726,2,-4,1
20,16,135,716,-15,-10,1
20,17,140,711,5,-5,1
20,18,136,705,-4,-6,1
20,19,120,703,-16,-2,1
20,20,111,697,-9,-6,1
20,21,114,696,3,-1,1
20,22,115,694,1,-2,1
20,23,115,692,0,-2,1
20,24,112,692,-3,0,1
20,25,104,682,-8,-10,1
20,26,103,684,-1,2,1
20,27,103,684,0,0,1
20,28,111,680,8,-4,1
20,29,117,673,6,-7,1
20,30,118,673,1,0,1
20,31,115,670,-3,-3,1
20,32,115,670,0,0,1
20,33,119,671,4,1,1
20,34,139,670,20,-1,1
20,35,153,678,14,8,1
20,36,170,662,17,-16,1
20,37,165,664,-5,2,1
20,38,168,656,3,-8,1
20,39,168,658,0,2,1
20,40,179,660,11,2,1
20,41,182,661,3,1,1
20,42,182,660,0,-1,1
20,43,185,658,3,-2,1
20,44,186,649,1,-9,1
20,45,192,649,6,0,1
20,46,194,648,2,-1,1
20,47,194,637,0,-11,1
20,48,197,630,3,-7,1
20,49,200,630,3,0,1
20,50,204,626,4,-4,1
20,51,208,624,4,-2,1
20,52,204,618,-4,-6,1
20,53,207,619,3,1,1
20,54,217,607,10,-12,2
20,55,218,608,1,1,2
20,56,218,608,0,0,2
20,57,216,606,-2,-2,2
20,58,216,604,0,-2,2
20,59,224,598,8,-6,2
20,60,223,597,-1,-1,2
20,61,218,602,-5,5,2
20,62,220,601,2,-1,2
20,63,212,610,-8,9,1
20,64,181,622,-31,12,1
20,65,181,622,0,0,1
20,66,177,617,-4,-5,1
20,67,176,611,-1,-6,1
20,68,174,611,-2,0,1
20,69,172,611,-2,0,1
20,70,171,603,-1,-8,1
20,71,163,608,-8,5,1
20,72,163,604,0,-4,1
20,73,163,601,0,-3,1
20,74,159,600,-4,-1,1
20,75,156,596,-3,-4,1
20,76,156,594,0,-2,1
20,77,156,593,0,-1,1
20,78,160,587,4,-6,2
20,79,163,584,3,-3,2
20,80,163,571,0,-13,2
20,81,160,566,-3,-5,2
20,82,164,566,4,0,2
20,83,163,538,-1,-28,2
20,84,163,539,0,1,2
20,85,166,535,3,-4,2
20,86,175,532,9,-3,2
20,87,175,538,0,6,2
20,88,184,539,9,1,2
20,89,198,543,14,4,2
20,90,203,535,5,-8,3
20,91,215,535,12,0,3
20,92,214,534,-1,-1,3
20,93,223,539,9,5,3
20,94,225,540,2,1,3
20,95,220,537,-5,-3,3
20,96,230,527,10,-10,3
20,97,245,513,15,-14,3
20,98,236,514,-9,1,3
20,99,245,510,9,-4,3
20,100,246,499,1,-11,3
20,101,233,487,-13,-12,3
20,102,233,492,0,5,3
20,103,232,483,-1,-9,3
20,104,236,474,4,-9,4
20,105,236,472,0,-2,4
20,106,236,472,0,0,4
20,107,232,470,-4,-2,4
20,108,232,470,0,0,4
20,109,233,470,1,0,4
20,110,233,470,0,0,4
20,111,236,472,3,2,4
20,112,236,473,0,1,4
20,113,236,473,0,0,4
20,114,236,473,0,0,4
20,115,237,473,1,0,4
20,116,238,473,1,0,4
20,117,238,473,0,0,4
20,118,238,473,0,0,4
20,119,234,468,-4,-5,4
21,67,500,729,0,0,1
21,68,500,729,0,0,1
21,69,499,738,-1,9,1
21,70,499,738,0,0,1
21,71,499,744,0,6,1
21,72,500,745,1,1,1
21,73,499,745,-1,0,1
21,74,498,746,-1,1,1
21,75,498,747,0,1,1
21,76,498,748,0,1,1
21,77,488,762,-10,14,1
21,78,490,761,2,-1,1
21,79,489,756,-1,-5,1
21,80,491,753,2,-3,1
21,81,491,753,0,0,1
21,82,502,722,11,-31,1
21,83,509,700,7,-22,2
21,84,505,717,-4,17,1
21,85,502,722,-3,5,1
21,86,502,722,0,0,1
21,87,506,721,4,-1,1
21,88,507,727,1,6,1
21,89,502,724,-5,-3,1
21,90,496,726,-6,2,1
21,91,492,733,-4,7,1
21,92,480,738,-12,5,1
21,93,470,740,-10,2,1
21,94,469,742,-1,2,1
21,95,469,742,0,0,1
21,96,465,744,-4,2,1
21,97,462,749,-3,5,1
21,98,463,751,1,2,1
21,99,449,758,-14,7,1
21,100,455,756,6,-2,1
21,101,446,761,-9,5,1
21,102,438,754,-8,-7,1
21,103,430,755,-8,1,1
21,104,432,755,2,0,1
21,105,440,757,8,2,1
21,106,433,756,-7,-1,1
21,107,432,756,-1,0,1
21,108,425,754,-7,-2,1
21,109,422,752,-3,-2,1
21,110,415,749,-7,-3,1
21,111,405,752,-10,3,1
21,112,409,752,4,0,1
21,113,409,732,0,-20,1
21,114,404,720,-5,-12,1
21,115,375,704,-29,-16,1
21,116,366,698,-9,-6,1
21,117,359,702,-7,4,1
21,118,358,710,-1,8,1
21,119,353,714,-5,4,1
22,0,107,705,0,0,1
22,1,108,704,1,-1,1
22,2,101,692,-7,-12,1
22,3,97,690,-4,-2,1
22,4,96,689,-1,-1,1
22,5,103,689,7,0,1
22,6,90,680,-13,-9,1
22,7,88,655,-2,-25,1
22,8,77,643,-11,-12,1
22,9,78,643,1,0,1
22,10,77,634,-1,-9,1
22,11,80,620,3,-14,1
22,12,83,621,3,1,1
22,13,76,617,-7,-4,1
22,14,74,608,-2,-9,1
22,15,72,598,-2,-10,1
22,16,74,586,2,-12,1
22,17,76,577,2,-9,1
22,18,69,574,-7,-3,1
22,19,68,561,-1,-13,1
22,20,70,557,2,-4,1
22,21,76,551,6,-6,1
22,22,72,548,-4,-3,1
22,23,76,536,4,-12,2
22,24,74,533,-2,-3,2
22,25,62,537,-12,4,1
22,26,71,527,9,-10,2
22,27,65,507,-6,-20,2
22,28,67,494,2,-13,2
22,29,64,486,-3,-8,2
22,30,66,478,2,-8,2
22,31,67,468,1,-10,2
22,32,68,463,1,-5,2
22,33,67,455,-1,-8,3
22,34,63,457,-4,2,3
22,35,65,444,2,-13,3
22,36,68,431,3,-13,3
22,37,79,419,11,-12,4
22,38,87,421,8,2,4
22,39,94,405,7,-16,4
22,40,97,395,3,-10,4
22,41,100,383,3,-12,4
22,42,97,382,-3,-1,4
22,43,98,373,1,-9,4
22,44,96,374,-2,1,4
22,45,94,367,-2,-7,4
22,46,95,359,1,-8,4
22,47,91,348,-4,-11,4
22,48,91,349,0,1,4
22,49,92,338,1,-11,4
22,50,96,326,4,-12,4
22,51,101,310,5,-16,4
22,52,100,300,-1,-10,4
22,53,98,292,-2,-8,4
22,54,102,277,4,-15,4
22,55,108,268,6,-9,4
22,56,114,287,6,19,4
22,57,125,294,11,7,4
22,58,131,293,6,-1,4
22,59,128,292,-3,-1,4
22,60,130,290,2,-2,4
22,61,137,290,7,0,4
22,62,145,292,8,2,4
22,63,144,289,-1,-3,4
22,64,138,295,-6,6,4
22,65,138,287,0,-8,4
22,66,138,286,0,-1,4
22,67,133,280,-5,-6,4
22,68,135,267,2,-13,4
22,69,140,264,5,-3,4
22,70,141,270,1,6,4
22,71,137,270,-4,0,4
22,72,137,263,0,-7,4
22,73,138,261,1,-2,4
22,74,142,252,4,-9,4
22,75,146,232,4,-20,4
22,76,145,229,-1,-3,4
22,77,145,219,0,-10,4
22,78,136,207,-9,-12,4
22,79,128,192,-8,-15,4
22,80,123,189,-5,-3,4
22,81,122,166,-1,-23,4
22,82,128,151,6,-15,4
22,83,142,144,14,-7,4
22,84,149,135,7,-9,4
22,85,154,125,5,-10,4
22,86,157,128,3,3,4
22,87,160,130,3,2,4
22,88,164,122,4,-8,4
22,89,161,117,-3,-5,4
22,90,160,116,-1,-1,4
22,91,156,113,-4,-3,4
22,92,156,111,0,-2,4
22,93,152,97,-4,-14,4
22,94,150,94,-2,-3,4
22,95,144,96,-6,2,4
22,96,143,92,-1,-4,4
22,97,138,89,-5,-3,4
22,98,131,83,-7,-6,4
22,99,129,78,-2,-5,4
22,100,115,58,-14,-20,4
22,101,123,73,8,15,4
22,102,120,68,-3,-5,4
22,103,115,56,-5,-12,4
22,104,105,41,-10,-15,4
22,105,99,23,-6,-18,4
22,106,96,12,-3,-11,4
22,107,95,8,-1,-4,4
22,108,95,6,0,-2,4
24,0,161,783,0,0,1
24,1,163,779,2,-4,1
24,2,167,784,4,5,1
24,3,173,787,6,3,1
24,4,174,789,1,2,1
24,5,174,793,0,4,1
24,6,175,791,1,-2,1
24,7,186,788,11,-3,1
24,8,186,779,0,-9,1
24,9,187,782,1,3,1
24,10,193,781,6,-1,1
24,11,197,774,4,-7,1
24,12,192,762,-5,-12,1
24,13,192,749,0,-13,1
24,14,185,740,-7,-9,1
24,15,175,749,-10,9,1
24,16,164,749,-11,0,1
24,17,151,757,-13,8,1
25,18,156,748,0,0,1
25,19,170,753,14,5,1
25,20,162,752,-8,-1,1
25,21,167,749,5,-3,1
25,22,175,747,8,-2,1
25,23,168,749,-7,2,1
25,24,177,746,9,-3,1
25,25,175,742,-2,-4,1
25,26,171,742,-4,0,1
25,27,176,737,5,-5,1
25,28,180,736,4,-1,1
25,29,177,736,-3,0,1
25,30,179,733,2,-3,1
25,31,178,731,-1,-2,1
25,32,168,724,-10,-7,1
25,33,164,720,-4,-4,1
25,34,161,710,-3,-10,1
25,35,161,707,0,-3,1
25,36,170,702,9,-5,1
25,37,178,701,8,-1,1
25,38,180,696,2,-5,1
25,39,178,700,-2,4,1
25,40,181,695,3,-5,1
25,41,177,698,-4,3,1
25,42,178,693,1,-5,1
25,43,177,700,-1,7,1
25,44,178,710,1,10,1
25,45,180,714,2,4,1
25,46,189,714,9,0,1
25,47,206,716,17,2,1
25,48,199,714,-7,-2,1
25,49,198,709,-1,-5,1
25,50,198,715,0,6,1
25,51,202,711,4,-4,1
25,52,206,704,4,-7,1
25,53,207,713,1,9,1
25,54,208,713,1,0,1
25,55,209,709,1,-4,1
25,56,223,714,14,5,1
25,57,232,709,9,-5,1
25,58,241,707,9,-2,1
25,59,239,688,-2,-19,1
25,60,242,680,3,-8,1
25,61,247,671,5,-9,1
25,62,258,661,11,-10,1
25,63,265,657,7,-4,1
25,64,273,624,8,-33,2
25,65,278,599,5,-25,2
25,66,280,615,2,16,2
25,67,279,604,-1,-11,2
25,68,284,592,5,-12,2
25,69,280,579,-4,-13,3
25,70,280,552,0,-27,3
25,71,271,545,-9,-7,3
25,72,250,498,-21,-47,3
25,73,246,477,-4,-21,4
25,74,245,468,-1,-9,4
25,75,243,463,-2,-5,4
25,76,232,459,-11,-4,4
25,77,217,463,-15,4,4
25,78,214,461,-3,-2,4
25,79,216,461,2,0,4
25,80,215,459,-1,-2,4
25,81,196,450,-19,-9,4
25,82,195,445,-1,-5,4
25,83,172,473,-23,28,3
25,84,156,475,-16,2,3
25,85,155,474,-1,-1,3
25,86,148,476,-7,2,3
25,87,135,474,-13,-2,3
25,88,124,470,-11,-4,3
25,89,129,469,5,-1,3
25,90,119,471,-10,2,3
25,91,109,463,-10,-8,3
25,92,98,417,-11,-46,4
25,93,79,397,-19,-20,4
25,94,75,378,-4,-19,4
25,95,73,366,-2,-12,4
25,96,76,334,3,-32,4
25,97,75,287,-1,-47,4
25,98,75,263,0,-24,4
25,99,71,242,-4,-21,4
25,100,78,238,7,-4,4
25,101,74,241,-4,3,4
25,102,76,235,2,-6,4
25,103,82,204,6,-31,4
25,104,80,181,-2,-23,4
25,105,82,173,2,-8,4
25,106,89,163,7,-10,4
25,107,99,149,10,-14,4
25,108,112,141,13,-8,4
25,109,121,139,9,-2,4
25,110,137,147,16,8,4
25,111,158,143,21,-4,4
25,112,186,139,28,-4,4
25,113,195,135,9,-4,4
25,114,200,134,5,-1,4
25,115,212,134,12,0,4
25,116,230,134,18,0,4
25,117,236,131,6,-3,4
25,118,237,122,1,-9,4
25,119,240,120,3,-2,4
26,0,53,626,0,0,1
26,1,61,618,8,-8,1
26,2,63,607,2,-11,1
26,3,56,593,-7,-14,1
26,4,66,585,10,-8,1
26,5,59,579,-7,-6,1
26,6,64,579,5,0,1
26,7,64,575,0,-4,1
26,8,60,577,-4,2,1
26,9,61,573,1,-4,1
26,10,59,571,-2,-2,1
27,0,57,655,0,0,1
27,1,62,603,5,-52,1
27,2,65,599,3,-4,1
27,3,67,590,2,-9,1
27,4,64,569,-3,-21,1
27,5,61,551,-3,-18,1
27,6,56,550,-5,-1,1
27,7,60,534,4,-16,2
27,8,64,479,4,-55,3
27,9,67,462,3,-17,3
27,10,66,454,-1,-8,3
27,11,65,460,-1,6,3
27,12,65,449,0,-11,3
27,13,65,443,0,-6,3
27,14,74,435,9,-8,3
27,15,80,405,6,-30,4
27,16,76,389,-4,-16,4
27,17,69,375,-7,-14,4
27,18,75,371,6,-4,4
27,19,76,359,1,-12,4
27,20,72,360,-4,1,4
27,21,72,338,0,-22,4
27,22,71,313,-1,-25,4
27,23,72,301,1,-12,4
27,24,75,284,3,-17,4
27,25,73,280,-2,-4,4
27,26,76,270,3,-10,4
27,27,78,247,2,-23,4
27,28,76,237,-2,-10,4
27,29,76,229,0,-8,4
27,30,76,222,0,-7,4
27,31,72,226,-4,4,4
27,32,72,223,0,-3,4
27,33,74,212,2,-11,4
27,34,83,196,9,-16,4
27,35,82,187,-1,-9,4
27,36,83,176,1,-11,4
27,37,85,175,2,-1,4
27,38,88,167,3,-8,4
27,39,96,156,8,-11,4
27,40,110,140,14,-16,4
27,41,96,122,-14,-18,4
27,42,93,121,-3,-1,4
27,43,87,113,-6,-8,4
27,44,90,95,3,-18,4
27,45,83,92,-7,-3,4
27,46,83,88,0,-4,4
27,47,86,84,3,-4,4
27,48,87,86,1,2,4
27,49,87,91,0,5,4
27,50,87,80,0,-11,4
27,51,86,62,-1,-18,4
27,52,83,47,-3,-15,4
27,53,79,45,-4,-2,4
27,54,82,47,3,2,4
27,55,85,38,3,-9,4
27,56,86,32,1,-6,4
27,57,91,27,5,-5,4
27,58,92,16,1,-11,4
27,59,95,5,3,-11,4
27,60,91,3,-4,-2,4
29,9,122,488,0,0,3
29,10,126,477,4,-11,3
29,11,126,482,0,5,3
29,12,124,483,-2,1,3
29,13,132,480,8,-3,3
29,14,137,476,5,-4,3
29,15,128,480,-9,4,3
29,16,125,483,-3,3,3
29,17,129,479,4,-4,3
29,18,131,473,2,-6,3
29,19,120,475,-11,2,3
29,20,121,467,1,-8,3
29,21,129,463,8,-4,3
29,22,121,460,-8,-3,3
29,23,118,454,-3,-6,3
29,24,113,453,-5,-1,3
29,25,108,444,-5,-9,3
29,26,114,440,6,-4,4
29,27,121,436,7,-4,4
29,28,116,437,-5,1,4
29,29,118,428,2,-9,4
29,30,111,417,-7,-11,4
29,31,115,405,4,-12,4
29,32,112,405,-3,0,4
29,33,105,409,-7,4,4
29,34,114,405,9,-4,4
29,35,114,405,0,0,4
29,36,110,404,-4,-1,4
29,37,114,401,4,-3,4
29,38,118,395,4,-6,4
29,39,133,396,15,1,4
29,40,152,402,19,6,4
29,41,154,405,2,3,4
29,42,157,400,3,-5,4
29,43,160,399,3,-1,4
29,44,160,392,0,-7,4
29,45,149,386,-11,-6,4
29,46,144,382,-5,-4,4
29,47,149,379,5,-3,4
29,48,135,366,-14,-13,4
29,49,125,362,-10,-4,4
