cell, t, row, column, v_row, v_column, region
17,28,104,389,-2,0,4
17,29,101,389,-3,0,4
17,30,100,386,-1,-3,4
17,31,99,383,-1,-3,4
17,32,99,381,0,-2,4
17,33,99,379,0,-2,4
17,34,99,381,0,2,4
17,35,99,383,0,2,4
17,36,99,388,0,5,4
17,37,106,394,7,6,4
17,38,108,394,2,0,4
17,39,108,395,0,1,4
17,40,110,395,2,0,4
17,41,110,397,0,2,4
17,42,110,398,0,1,4
17,43,110,399,0,1,4
17,44,114,399,4,0,4
17,45,115,398,1,-1,4
17,46,115,398,0,0,4
17,47,115,398,0,0,4
17,48,115,396,0,-2,4
17,49,114,398,-1,2,4
17,50,114,398,0,0,4
17,51,114,398,0,0,4
17,52,114,398,0,0,4
17,53,114,398,0,0,4
17,54,114,398,0,0,4
17,55,115,398,1,0,4
17,56,115,398,0,0,4
17,57,115,398,0,0,4
17,58,112,393,-3,-5,4
17,59,112,392,0,-1,4
17,60,112,392,0,0,4
17,61,112,393,0,1,4
17,62,110,396,-2,3,4
17,63,110,397,0,1,4
17,64,109,401,-1,4,4
17,65,109,403,0,2,4
17,66,107,407,-2,4,4
17,67,107,407,0,0,4
17,68,107,407,0,0,4
17,69,107,407,0,0,4
17,70,107,407,0,0,4
17,71,106,407,-1,0,4
17,72,104,407,-2,0,4
17,73,108,405,4,-2,4
17,74,109,405,1,0,4
17,75,109,405,0,0,4
17,76,109,405,0,0,4
17,77,109,405,0,0,4
17,78,110,401,1,-4,4
17,79,110,400,0,-1,4
17,80,114,397,4,-3,4
17,81,114,396,0,-1,4
17,82,114,393,0,-3,4
17,83,114,389,0,-4,4
17,84,112,386,-2,-3,4
17,85,111,386,-1,0,4
17,86,111,386,0,0,4
17,87,110,384,-1,-2,4
17,88,135,395,25,11,4
18,0,49,467,0,0,4
18,1,46,466,-3,-1,4
18,2,49,464,3,-2,4
18,3,49,464,0,0,4
18,4,48,463,-1,-1,4
18,5,47,463,-1,0,4
18,6,47,463,0,0,4
18,7,46,462,-1,-1,4
18,8,46,461,0,-1,4
18,9,46,461,0,0,4
18,10,46,461,0,0,4
18,11,46,461,0,0,4
18,12,46,461,0,0,4
18,13,46,461,0,0,4
18,14,46,461,0,0,4
18,15,46,461,0,0,4
18,16,46,461,0,0,4
18,17,46,461,0,0,4
18,18,46,461,0,0,4
18,19,46,461,0,0,4
18,20,49,465,3,4,4
18,21,51,468,2,3,4
18,22,52,469,1,1,4
18,23,52,469,0,0,4
18,24,52,469,0,0,4
18,25,58,469,6,0,4
18,26,63,468,5,-1,4
18,27,66,469,3,1,4
18,28,66,469,0,0,4
18,29,66,469,0,0,4
18,30,66,469,0,0,4
18,31,58,473,-8,4,4
18,32,56,474,-2,1,4
18,33,55,474,-1,0,4
18,34,57,473,2,-1,4
18,35,59,469,2,-4,4
18,36,60,468,1,-1,4
18,37,58,468,-2,0,4
18,38,57,468,-1,0,4
18,39,57,468,0,0,4
18,40,57,469,0,1,4
18,41,56,470,-1,1,4
18,42,56,470,0,0,4
18,43,56,470,0,0,4
18,44,54,470,-2,0,4
